symbol,identifier,open,dayHigh,dayLow,lastPrice,previousClose,change,pChange,ffmc,yearHigh,yearLow,totalTradedVolume,totalTradedValue,lastUpdateTime,nearWKH,nearWKL,perChange365d,date365dAgo,chart365dPath,date30dAgo,perChange30d,chart30dPath,chartTodayPath,series,meta,priority,timestamp
GREENPANEL,GREENPANELEQN,314.0,322.85,310.1,320.25,311.1,9.15,2.94,18457568926.91,449.9,255.0,363900,115843925.99999999,22-Mar-2024 15:57:12,28.817515003334073,-25.58823529411765,15.97,23-Mar-2023,https://nsearchives.nseindia.com/365d/GREENPANEL-EQ.svg,21-Feb-2024,-11.78,https://nsearchives.nseindia.com/30d/GREENPANEL-EQ.svg,https://nsearchives.nseindia.com/today/GREENPANELEQN.svg,,,0,22-Mar-2024 16:00:00
SURYAROSNI,SURYAROSNIEQN,503.65,530.0,502.0,518.4,503.6,14.8,2.94,20308040727.55,841.65,301.35,728460,375754237.20000005,22-Mar-2024 15:58:38,38.40670112279451,-72.02588352414135,-23.03,23-Mar-2023,https://nsearchives.nseindia.com/365d/SURYAROSNI-EQ.svg,21-Feb-2024,-17.63,https://nsearchives.nseindia.com/30d/SURYAROSNI-EQ.svg,https://nsearchives.nseindia.com/today/SURYAROSNIEQN.svg,,,0,22-Mar-2024 16:00:00
APARINDS,APARINDSEQN,6249.9,6448.0,6200.55,6388.0,6207.3,180.7,2.91,107769982412.4,6541.55,2256.1,89873,569728313.98,22-Mar-2024 15:55:26,2.347303009225645,-183.14347768272683,174.22,23-Mar-2023,https://nsearchives.nseindia.com/365d/APARINDS-EQ.svg,21-Feb-2024,3.1,https://nsearchives.nseindia.com/30d/APARINDS-EQ.svg,https://nsearchives.nseindia.com/today/APARINDSEQN.svg,,,0,22-Mar-2024 16:00:00
KIRLPNU,KIRLPNUEQN,688.65,705.5,680.0,705.0,685.15,19.85,2.9,26481300381.0,759.9,541.05,39390,27510369.9,22-Mar-2024 15:47:28,7.224634820371099,-30.30219018574994,-,-,-,21-Feb-2024,-2.34,https://nsearchives.nseindia.com/30d/KIRLPNU-EQ.svg,https://nsearchives.nseindia.com/today/KIRLPNUEQN.svg,,,0,22-Mar-2024 16:00:00
ARE&M,ARE&MEQN,756.8,783.35,756.15,777.55,756.15,21.4,2.83,102464187680.3,915.55,552.7,463791,359141198.76,22-Mar-2024 15:56:07,15.072906995794877,-40.68210602496832,-,-,-,21-Feb-2024,-7.66,https://nsearchives.nseindia.com/30d/ARE&M-EQ.svg,https://nsearchives.nseindia.com/today/ARE&MEQN.svg,,,0,22-Mar-2024 16:00:00
SPARC,SPARCBEN,367.0,384.0,361.0,377.5,367.25,10.25,2.79,26949688291.9,423.35,162.2,152032,57098658.24,22-Mar-2024 15:59:21,10.830282272351486,-132.73736128236746,-,-,-,21-Feb-2024,4.45,https://nsearchives.nseindia.com/30d/SPARC-BE.svg,https://nsearchives.nseindia.com/today/SPARCBEN.svg,,,0,22-Mar-2024 16:00:00
LODHA,LODHAEQN,1130.9,1170.0,1130.8,1162.0,1130.5,31.5,2.79,288879063742.5,1277.9,388.5,641678,738885800.22,22-Mar-2024 15:59:34,9.069567258783948,-199.0990990990991,36.78,23-Mar-2023,https://nsearchives.nseindia.com/365d/LODHA-EQ.svg,21-Feb-2024,1.94,https://nsearchives.nseindia.com/30d/LODHA-EQ.svg,https://nsearchives.nseindia.com/today/LODHAEQN.svg,,,0,22-Mar-2024 16:00:00
PRICOLLTD,PRICOLLTDEQN,360.0,371.05,360.0,371.0,361.0,10.0,2.77,27583001812.38,444.0,180.65,219726,80529579.0,22-Mar-2024 15:58:43,16.44144144144144,-105.36949903127595,89.25,23-Mar-2023,https://nsearchives.nseindia.com/365d/PRICOLLTD-EQ.svg,21-Feb-2024,-9.86,https://nsearchives.nseindia.com/30d/PRICOLLTD-EQ.svg,https://nsearchives.nseindia.com/today/PRICOLLTDEQN.svg,,,0,22-Mar-2024 16:00:00
KKCL,KKCLEQN,680.35,700.0,665.0,699.0,680.35,18.65,2.74,11199761121.9,827.45,404.3,27589,18924122.77,22-Mar-2024 15:48:49,15.523596591939093,-72.89141726440762,64.57,23-Mar-2023,https://nsearchives.nseindia.com/365d/KKCL-EQ.svg,21-Feb-2024,-6.26,https://nsearchives.nseindia.com/30d/KKCL-EQ.svg,https://nsearchives.nseindia.com/today/KKCLEQN.svg,,,0,22-Mar-2024 16:00:00
HCC,HCCEQN,32.85,34.15,32.8,33.85,32.95,0.9,2.73,46055342389.63,46.06,12.12,11266398,379790276.58,22-Mar-2024 16:00:00,26.50890143291359,-179.29042904290435,137.89,23-Mar-2023,https://nsearchives.nseindia.com/365d/HCC-EQ.svg,21-Feb-2024,-23.13,https://nsearchives.nseindia.com/30d/HCC-EQ.svg,https://nsearchives.nseindia.com/today/HCCEQN.svg,,,0,22-Mar-2024 16:00:00
BEML,BEMLEQN,3012.0,3111.6,2997.6,3094.0,3012.4,81.6,2.71,59270118180.0,4144.25,1181.8,283525,867149871.5,22-Mar-2024 15:59:54,25.342341798877964,-161.80402775427314,147.62,23-Mar-2023,https://nsearchives.nseindia.com/365d/BEML-EQ.svg,21-Feb-2024,3.75,https://nsearchives.nseindia.com/30d/BEML-EQ.svg,https://nsearchives.nseindia.com/today/BEMLEQN.svg,,,0,22-Mar-2024 16:00:00
BHARATFORG,BHARATFORGEQN,1102.0,1133.6,1101.3,1131.75,1102.0,29.75,2.7,289811463846.3,1330.0,743.55,1129996,1269561805.96,22-Mar-2024 15:58:24,14.906015037593985,-52.208997377446046,46.6,23-Mar-2023,https://nsearchives.nseindia.com/365d/BHARATFORG-EQ.svg,21-Feb-2024,0.5,https://nsearchives.nseindia.com/30d/BHARATFORG-EQ.svg,https://nsearchives.nseindia.com/today/BHARATFORGEQN.svg,,,0,22-Mar-2024 16:00:00
MANINFRA,MANINFRAEQN,204.5,211.25,202.5,209.05,203.6,5.45,2.68,25611266064.53,249.3,66.2,1494731,311756044.67,22-Mar-2024 15:58:32,16.145206578419575,-215.785498489426,191.9,23-Mar-2023,https://nsearchives.nseindia.com/365d/MANINFRA-EQ.svg,21-Feb-2024,-3.69,https://nsearchives.nseindia.com/30d/MANINFRA-EQ.svg,https://nsearchives.nseindia.com/today/MANINFRAEQN.svg,,,0,22-Mar-2024 16:00:00
PEL,PELEQN,848.0,868.7,840.45,863.95,841.6,22.35,2.66,102872047915.95,1139.95,630.45,1618543,1390959668.77,22-Mar-2024 15:59:26,24.21158822755384,-37.03703703703703,29.33,23-Mar-2023,https://nsearchives.nseindia.com/365d/PEL-EQ.svg,21-Feb-2024,-6.6,https://nsearchives.nseindia.com/30d/PEL-EQ.svg,https://nsearchives.nseindia.com/today/PELEQN.svg,,,0,22-Mar-2024 16:00:00
SOUTHBANK,SOUTHBANKEQN,28.25,29.4,28.0,29.0,28.25,0.75,2.65,75103243297.83,37.18,12.73,26150382,751823482.5,22-Mar-2024 15:59:32,22.001075847229693,-127.80832678711704,68.31,23-Mar-2023,https://nsearchives.nseindia.com/365d/SOUTHBANK-EQ.svg,21-Feb-2024,-11.06,https://nsearchives.nseindia.com/30d/SOUTHBANK-EQ.svg,https://nsearchives.nseindia.com/today/SOUTHBANKEQN.svg,,,0,22-Mar-2024 16:00:00
SBFC,SBFCEQN,80.95,83.6,80.4,83.25,81.1,2.15,2.65,16060013830.08,98.0,72.4,1482446,122316619.46000001,22-Mar-2024 15:58:32,15.051020408163266,-14.98618784530386,-,-,-,21-Feb-2024,-6.67,https://nsearchives.nseindia.com/30d/SBFC-EQ.svg,https://nsearchives.nseindia.com/today/SBFCEQN.svg,,,0,22-Mar-2024 16:00:00
GHCL,GHCLEQN,440.1,453.25,439.5,450.0,438.4,11.6,2.65,34029877023.0,659.9,434.95,629080,281091816.4,22-Mar-2024 15:56:54,31.807849674193054,-3.46016783538338,-13.84,23-Mar-2023,https://nsearchives.nseindia.com/365d/GHCL-EQ.svg,21-Feb-2024,-11.58,https://nsearchives.nseindia.com/30d/GHCL-EQ.svg,https://nsearchives.nseindia.com/today/GHCLEQN.svg,,,0,22-Mar-2024 16:00:00
SULA,SULAEQN,537.0,555.0,534.3,551.05,537.0,14.05,2.62,27439965180.67,699.0,346.05,752848,409782694.87999994,22-Mar-2024 15:59:28,21.16595135908441,-59.23999422048835,53.17,23-Mar-2023,https://nsearchives.nseindia.com/365d/SULA-EQ.svg,21-Feb-2024,-1.08,https://nsearchives.nseindia.com/30d/SULA-EQ.svg,https://nsearchives.nseindia.com/today/SULAEQN.svg,,,0,22-Mar-2024 16:00:00
TORNTPOWER,TORNTPOWEREQN,1244.45,1296.7,1226.0,1277.0,1244.45,32.55,2.62,214811671608.8,1296.7,484.2,1177615,1494146135.85,22-Mar-2024 15:59:20,1.5192411506130983,-163.7339942172656,149.01,23-Mar-2023,https://nsearchives.nseindia.com/365d/TORNTPOWER-EQ.svg,21-Feb-2024,14.13,https://nsearchives.nseindia.com/30d/TORNTPOWER-EQ.svg,https://nsearchives.nseindia.com/today/TORNTPOWEREQN.svg,,,0,22-Mar-2024 16:00:00
JPPOWER,JPPOWERBEN,15.5,15.9,15.45,15.8,15.4,0.4,2.6,74716408131.95,24.0,5.15,20495475,320754183.75,22-Mar-2024 15:58:47,34.166666666666664,-206.79611650485435,-,-,-,-,-,-,https://nsearchives.nseindia.com/today/JPPOWERBEN.svg,,,0,22-Mar-2024 16:00:00
KPITTECH,KPITTECHEQN,1359.0,1397.45,1328.4,1393.0,1358.2,34.8,2.56,225310571480.96,1764.0,741.0,1426909,1942750872.59,22-Mar-2024 15:59:53,21.03174603174603,-87.98920377867746,57.21,23-Mar-2023,https://nsearchives.nseindia.com/365d/KPITTECH-EQ.svg,21-Feb-2024,-11.84,https://nsearchives.nseindia.com/30d/KPITTECH-EQ.svg,https://nsearchives.nseindia.com/today/KPITTECHEQN.svg,,,0,22-Mar-2024 16:00:00
LALPATHLAB,LALPATHLABEQN,2115.0,2132.7,2065.2,2130.0,2076.8,53.2,2.56,78235442894.4,2767.1,1775.1,310959,652494598.47,22-Mar-2024 15:54:48,23.024104658306527,-19.99323981747508,16.37,23-Mar-2023,https://nsearchives.nseindia.com/365d/LALPATHLAB-EQ.svg,21-Feb-2024,-12.36,https://nsearchives.nseindia.com/30d/LALPATHLAB-EQ.svg,https://nsearchives.nseindia.com/today/LALPATHLABEQN.svg,,,0,22-Mar-2024 16:00:00
IBREALEST,IBREALESTEQN,110.15,118.75,109.8,113.05,110.25,2.8,2.54,53888028629.2,128.65,45.9,25527283,2923639721.9900002,22-Mar-2024 15:59:54,12.125923047026824,-146.29629629629633,106.68,23-Mar-2023,https://nsearchives.nseindia.com/365d/IBREALEST-EQ.svg,21-Feb-2024,-4.56,https://nsearchives.nseindia.com/30d/IBREALEST-EQ.svg,https://nsearchives.nseindia.com/today/IBREALESTEQN.svg,,,0,22-Mar-2024 16:00:00
PDSL,PDSLEQN,467.0,485.9,462.55,475.25,463.5,11.75,2.54,21313568715.32,666.0,304.0,63039,30028627.650000002,22-Mar-2024 15:52:28,28.64114114114114,-56.33223684210526,43.66,23-Mar-2023,https://nsearchives.nseindia.com/365d/PDSL-EQ.svg,21-Feb-2024,-11.3,https://nsearchives.nseindia.com/30d/PDSL-EQ.svg,https://nsearchives.nseindia.com/today/PDSLEQN.svg,,,0,22-Mar-2024 16:00:00
BLUEDART,BLUEDARTEQN,5715.0,5900.0,5681.0,5780.0,5637.3,142.7,2.53,34286864630.0,7644.55,5486.6,47473,275699447.5,22-Mar-2024 15:57:18,24.390578909157508,-5.347574089600109,-4.81,23-Mar-2023,https://nsearchives.nseindia.com/365d/BLUEDART-EQ.svg,21-Feb-2024,-6.71,https://nsearchives.nseindia.com/30d/BLUEDART-EQ.svg,https://nsearchives.nseindia.com/today/BLUEDARTEQN.svg,,,0,22-Mar-2024 16:00:00
ISGEC,ISGECEQN,869.25,904.55,866.35,890.0,868.05,21.95,2.53,24213267643.0,1178.25,417.85,120178,107035333.92,22-Mar-2024 15:50:23,24.46424782516444,-112.99509393322963,99.3,23-Mar-2023,https://nsearchives.nseindia.com/365d/ISGEC-EQ.svg,21-Feb-2024,7.87,https://nsearchives.nseindia.com/30d/ISGEC-EQ.svg,https://nsearchives.nseindia.com/today/ISGECEQN.svg,,,0,22-Mar-2024 16:00:00
NYKAA,NYKAAEQN,158.55,164.0,157.95,163.2,159.2,4.0,2.51,223663723905.02,195.5,114.25,6416978,1039871284.9000001,22-Mar-2024 15:59:58,16.52173913043479,-42.84463894967176,18.43,23-Mar-2023,https://nsearchives.nseindia.com/365d/NYKAA-EQ.svg,21-Feb-2024,8.03,https://nsearchives.nseindia.com/30d/NYKAA-EQ.svg,https://nsearchives.nseindia.com/today/NYKAAEQN.svg,,,0,22-Mar-2024 16:00:00
DBL,DBLEQN,405.2,417.7,404.75,416.2,406.0,10.2,2.51,18256401279.06,504.5,159.55,398184,164485828.56,22-Mar-2024 15:55:42,17.50247770069376,-160.85866499529925,131.77,23-Mar-2023,https://nsearchives.nseindia.com/365d/DBL-EQ.svg,21-Feb-2024,-9.08,https://nsearchives.nseindia.com/30d/DBL-EQ.svg,https://nsearchives.nseindia.com/today/DBLEQN.svg,,,0,22-Mar-2024 16:00:00
3MINDIA,3MINDIAEQN,30200.0,30900.0,30144.5,30798.0,30049.25,748.75,2.49,86735406465.0,39876.1,21730.0,2103,64368413.7,22-Mar-2024 15:50:00,22.765766963168414,-41.73032673722964,41.06,23-Mar-2023,https://nsearchives.nseindia.com/365d/3MINDIA-EQ.svg,21-Feb-2024,-0.91,https://nsearchives.nseindia.com/30d/3MINDIA-EQ.svg,https://nsearchives.nseindia.com/today/3MINDIAEQN.svg,,,0,22-Mar-2024 16:00:00
